interation,polynomial,error,polynomial_best,error_best
722,-0.824844255976765*x**10 - 0.6881019053414126*x**9 + 0.22389269874438952*x**8 + 1.992060106535735*x**7 + 2.47629870098482*x**6 + 2.7115142683320106*x**5 + 1.1727671753896842*x**4 - 2.866207132086861*x**3 - 8.03656731489256*x**2 + 3.6711763527835353*x + 0.3887637623393621,3.1219193900788964,-0.824844255976765*x**10 - 0.6881019053414126*x**9 + 0.22389269874438952*x**8 + 1.992060106535735*x**7 + 2.47629870098482*x**6 + 2.7115142683320106*x**5 + 1.1727671753896842*x**4 - 2.866207132086861*x**3 - 8.03656731489256*x**2 + 3.6711763527835353*x + 0.3887637623393621,0.2498767452196741
723,-0.827211551646179*x**10 - 0.6895325314591665*x**9 + 0.22361251231169696*x**8 + 1.9930675871586032*x**7 + 2.478511857477458*x**6 + 2.7143671571149492*x**5 + 1.174810908042814*x**4 - 2.8674981223040628*x**3 - 8.042541054221878*x**2 + 3.6746388262752823*x + 0.38841727468745185,3.1198544771328924,-0.827211551646179*x**10 - 0.6895325314591665*x**9 + 0.22361251231169696*x**8 + 1.9930675871586032*x**7 + 2.478511857477458*x**6 + 2.7143671571149492*x**5 + 1.174810908042814*x**4 - 2.8674981223040628*x**3 - 8.042541054221878*x**2 + 3.6746388262752823*x + 0.38841727468745185,0.2497940942909937
724,-0.8295772877778533*x**10 - 0.6909622708257583*x**9 + 0.22333243192288518*x**8 + 1.9940743456845185*x**7 + 2.4807235620823387*x**6 + 2.7172182602008315*x**5 + 1.1768534378704405*x**4 - 2.868788192211775*x**3 - 8.048510925757686*x**2 + 3.6780989325654447*x + 0.3880710419932783,3.1177924216928163,-0.8295772877778533*x**10 - 0.6909622708257583*x**9 + 0.22333243192288518*x**8 + 1.9940743456845185*x**7 + 2.4807235620823387*x**6 + 2.7172182602008315*x**5 + 1.1768534378704405*x**4 - 2.868788192211775*x**3 - 8.048510925757686*x**2 + 3.6780989325654447*x + 0.3880710419932783,0.24971153043833663
725,-0.8319414649658452*x**10 - 0.6923911236533149*x**9 + 0.22305245778535537*x**8 + 1.9950803827273234*x**7 + 2.482933815699454*x**6 + 2.7200675784542767*x**5 + 1.1788947650593264*x**4 - 2.870077343237897*x**3 - 8.054476932584793*x**2 + 3.6815566747237107*x + 0.3877250637525913,3.1157332193814233,-0.8319414649658452*x**10 - 0.6923911236533149*x**9 + 0.22305245778535537*x**8 + 1.9950803827273234*x**7 + 2.482933815699454*x**6 + 2.7200675784542767*x**5 + 1.1788947650593264*x**4 - 2.870077343237897*x**3 - 8.054476932584793*x**2 + 3.6815566747237107*x + 0.3877250637525913,0.24962905357275317
726,-0.8343040838082375*x**10 - 0.6938190901576596*x**9 + 0.22277259010345*x**8 + 1.996085698898912*x**7 + 2.4851426192286143*x**6 + 2.7229151127424167*x**5 + 1.180934889802368*x**4 - 2.8713655768005735*x**3 - 8.060439077779739*x**2 + 3.6850120558014154*x + 0.38737933946507136,3.1136768658338876,-0.8343040838082375*x**10 - 0.6938190901576596*x**9 + 0.22277259010345*x**8 + 1.996085698898912*x**7 + 2.4851426192286143*x**6 + 2.7229151127424167*x**5 + 1.180934889802368*x**4 - 2.8713655768005735*x**3 - 8.060439077779739*x**2 + 3.6850120558014154*x + 0.38737933946507136,0.2495466636055825
727,-0.8366651449070877*x**10 - 0.6952461705582735*x**9 + 0.22249282907848775*x**8 + 1.9970902948092495*x**7 + 2.4873499735694793*x**6 + 2.72576086393487*x**5 + 1.1829738122985314*x**4 - 2.8726528943082914*x**3 - 8.06639736441094*x**2 + 3.6884650788317366*x + 0.387033868634289,3.111623356697708,-0.8366651449070877*x**10 - 0.6952461705582735*x**9 + 0.22249282907848775*x**8 + 1.9970902948092495*x**7 + 2.4873499735694793*x**6 + 2.72576086393487*x**5 + 1.1829738122985314*x**4 - 2.8726528943082914*x**3 - 8.06639736441094*x**2 + 3.6884650788317366*x + 0.387033868634289,0.24946436044844994
728,-0.8390246488683799*x**10 - 0.6966723650782495*x**9 + 0.22221317490879577*x**8 + 1.9980941710663893*x**7 + 2.489555879621519*x**6 + 2.7286048329036996*x**5 + 1.1850115327527775*x**4 - 2.873939297159981*x**3 - 8.072351795538703*x**2 + 3.691915746829867*x + 0.3866886507676749,3.1095726876326073,-0.8390246488683799*x**10 - 0.6966723650782495*x**9 + 0.22221317490879577*x**8 + 1.9980941710663893*x**7 + 2.489555879621519*x**6 + 2.7286048329036996*x**5 + 1.1850115327527775*x**4 - 2.873939297159981*x**3 - 8.072351795538703*x**2 + 3.691915746829867*x + 0.3866886507676749,0.24938214401326358
729,-0.8413825963019779*x**10 - 0.6980976739442498*x**9 + 0.22193362778974082*x**8 + 1.999097328276487*x**7 + 2.491760338284034*x**6 + 2.7314470205233743*x**5 + 1.1870480513759962*x**4 - 2.875224786745116*x**3 - 8.0783023742153*x**2 + 3.695364062793208*x + 0.3863436853764596,3.1075248543104586,-0.8413825963019779*x**10 - 0.6980976739442498*x**9 + 0.22193362778974082*x**8 + 1.999097328276487*x**7 + 2.491760338284034*x**6 + 2.7314470205233743*x**5 + 1.1870480513759962*x**4 - 2.875224786745116*x**3 - 8.0783023742153*x**2 + 3.695364062793208*x + 0.3863436853764596,0.24930001421221212
730,-0.8437389878215728*x**10 - 0.6995220973864679*x**9 + 0.2216541879137636*x**8 + 2.0000997670438214*x**7 + 2.4939633504561463*x**6 + 2.734287427670748*x**5 + 1.1890833683849378*x**4 - 2.8765093644438045*x**3 - 8.08424910348508*x**2 + 3.6988100297015434*x + 0.3859989719756556,3.105479852415168,-0.8437389878215728*x**10 - 0.6995220973864679*x**9 + 0.2216541879137636*x**8 + 2.0000997670438214*x**7 + 2.4939633504561463*x**6 + 2.734287427670748*x**5 + 1.1890833683849378*x**4 - 2.8765093644438045*x**3 - 8.08424910348508*x**2 + 3.6988100297015434*x + 0.3859989719756556,0.2492179709577609
731,-0.8460938240446401*x**10 - 0.7009456356385817*x**9 + 0.22137485547040775*x**8 + 2.0011014879708107*x**7 + 2.4961649170367832*x**6 + 2.7371260552250214*x**5 + 1.1911174840021423*x**4 - 2.877793031626889*x**3 - 8.09019198638447*x**2 + 3.7022536505172075*x + 0.38565451008399393,3.10343767764262,-0.8460938240446401*x**10 - 0.7009456356385817*x**9 + 0.22137485547040775*x**8 + 2.0011014879708107*x**7 + 2.4961649170367832*x**6 + 2.7371260552250214*x**5 + 1.1911174840021423*x**4 - 2.877793031626889*x**3 - 8.09019198638447*x**2 + 3.7022536505172075*x + 0.38565451008399393,0.2491360141626505
732,-0.8484471055923903*x**10 - 0.7023682889377175*x**9 + 0.22109563064635418*x**8 + 2.0021024916580283*x**7 + 2.498365038924687*x**6 + 2.739962904067713*x**5 + 1.1931503984558802*x**4 - 2.8790757896560426*x**3 - 8.096131025942132*x**2 + 3.705694928185284*x + 0.38531029922392307,3.1013983257005737,-0.8484471055923903*x**10 - 0.7023682889377175*x**9 + 0.22109563064635418*x**8 + 2.0021024916580283*x**7 + 2.498365038924687*x**6 + 2.739962904067713*x**5 + 1.1931503984558802*x**4 - 2.8790757896560426*x**3 - 8.096131025942132*x**2 + 3.705694928185284*x + 0.38531029922392307,0.24905414373989337
733,-0.8507988330897257*x**10 - 0.7037900575244072*x**9 + 0.2208165136254482*x**8 + 2.00310277870422*x**7 + 2.5005637170184025*x**6 + 2.742797975082617*x**5 + 1.195182111980077*x**4 - 2.8803576398838606*x**3 - 8.102066225178934*x**2 + 3.7091338656337642*x + 0.3849663389215238,3.099361792308567,-0.8507988330897257*x**10 - 0.7037900575244072*x**9 + 0.2208165136254482*x**8 + 2.00310277870422*x**7 + 2.5005637170184025*x**6 + 2.742797975082617*x**5 + 1.195182111980077*x**4 - 2.8803576398838606*x**3 - 8.102066225178934*x**2 + 3.7091338656337642*x + 0.3849663389215238,0.24897235960277064
734,-0.8531490071651898*x**10 - 0.7052109416425493*x**9 + 0.22053750458873356*x**8 + 2.004102349706322*x**7 + 2.502760952216288*x**6 + 2.74563126915578*x**5 + 1.1972126248142538*x**4 - 2.881638583653953*x**3 - 8.107997587108075*x**2 + 3.7125704657737115*x + 0.3846226287064983,3.0973280731978465,-0.8531490071651898*x**10 - 0.7052109416425493*x**9 + 0.22053750458873356*x**8 + 2.004102349706322*x**7 + 2.502760952216288*x**6 + 2.74563126915578*x**5 + 1.1972126248142538*x**4 - 2.881638583653953*x**3 - 8.107997587108075*x**2 + 3.7125704657737115*x + 0.3846226287064983,0.24889066166483012
735,-0.8554976284509255*x**10 - 0.7066309415393691*x**9 + 0.22025860371448164*x**8 + 2.005101205259474*x**7 + 2.504956745416481*x**6 + 2.7484627871754683*x**5 + 1.1992419372034633*x**4 - 2.88291862230104*x**3 - 8.113925114735142*x**2 + 3.7160047314994564*x + 0.38427916811214075,3.095297164111287,-0.8554976284509255*x**10 - 0.7066309415393691*x**9 + 0.22025860371448164*x**8 + 2.005101205259474*x**7 + 2.504956745416481*x**6 + 2.7484627871754683*x**5 + 1.1992419372034633*x**4 - 2.88291862230104*x**3 - 8.113925114735142*x**2 + 3.7160047314994564*x + 0.38427916811214075,0.24880904983988372
736,-0.8578446975826303*x**10 - 0.7080500574653775*x**9 + 0.21997981117822038*x**8 + 2.006099345957036*x**7 + 2.507151097516929*x**6 + 2.7512925300321407*x**5 + 1.2012700493982211*x**4 - 2.8841977571510338*x**3 - 8.119848811058189*x**2 + 3.7194366656887468*x + 0.38393595667528646,3.093269060803288,-0.8578446975826303*x**10 - 0.7080500574653775*x**9 + 0.21997981117822038*x**8 + 2.006099345957036*x**7 + 2.507151097516929*x**6 + 2.7512925300321407*x**5 + 1.2012700493982211*x**4 - 2.8841977571510338*x**3 - 8.119848811058189*x**2 + 3.7194366656887468*x + 0.38393595667528646,0.24872752404200416
737,-0.8601902151995099*x**10 - 0.7094682896743352*x**9 + 0.21970112715276569*x**8 + 2.00709677239061*x**7 + 2.509344009415362*x**6 + 2.7541204986184042*x**5 + 1.2032969616544473*x**4 - 2.8854759895211433*x**3 - 8.12576867906775*x**2 + 3.72286627120292*x + 0.3835929939362652,3.091243759039702,-0.8601902151995099*x**10 - 0.7094682896743352*x**9 + 0.21970112715276569*x**8 + 2.00709677239061*x**7 + 2.509344009415362*x**6 + 2.7541204986184042*x**5 + 1.2032969616544473*x**4 - 2.8854759895211433*x**3 - 8.12576867906775*x**2 + 3.72286627120292*x + 0.3835929939362652,0.2486460841855227
738,-0.8625341819442347*x**10 - 0.710885638423214*x**9 + 0.21942255180824904*x**8 + 2.0080934851500447*x**7 + 2.511535482009297*x**6 + 2.7569466938289975*x**5 + 1.2053226742333987*x**4 - 2.886753320719951*x**3 - 8.131684721746938*x**2 + 3.7262935508870636*x + 0.38325027943887846,3.089221254597756,-0.8625341819442347*x**10 - 0.710885638423214*x**9 + 0.21942255180824904*x**8 + 2.0080934851500447*x**7 + 2.511535482009297*x**6 + 2.7569466938289975*x**5 + 1.2053226742333987*x**4 - 2.886753320719951*x**3 - 8.131684721746938*x**2 + 3.7262935508870636*x + 0.38325027943887846,0.2485647301850267
739,-0.864876598462898*x**10 - 0.7123021039721557*x**9 + 0.2191440853121488*x**8 + 2.0090894848234617*x**7 + 2.5137255161960366*x**6 + 2.7597711165607546*x**5 + 1.2073471874016122*x**4 - 2.8880297520475087*x**3 - 8.13759694207153*x**2 + 3.72971850757019*x + 0.38290781273037744,3.0872015432659734,-0.864876598462898*x**10 - 0.7123021039721557*x**9 + 0.2191440853121488*x**8 + 2.0090894848234617*x**7 + 2.5137255161960366*x**6 + 2.7597711165607546*x**5 + 1.2073471874016122*x**4 - 2.8880297520475087*x**3 - 8.13759694207153*x**2 + 3.72971850757019*x + 0.38290781273037744,0.24848346195535723
740,-0.8672174654049722*x**10 - 0.7137176865844395*x**9 + 0.21886572782931618*x**8 + 2.0100847719972634*x**7 + 2.515914112872662*x**6 + 2.762593767712579*x**5 + 1.20937050143084*x**4 - 2.8893052847954195*x**3 - 8.14350534300999*x**2 + 3.73314114406539*x + 0.3825655933613943,3.0851846208440765,-0.8672174654049722*x**10 - 0.7137176865844395*x**9 + 0.21886572782931618*x**8 + 2.0100847719972634*x**7 + 2.515914112872662*x**6 + 2.762593767712579*x**5 + 1.20937050143084*x**4 - 2.8893052847954195*x**3 - 8.14350534300999*x**2 + 3.73314114406539*x + 0.3825655933613943,0.24840227941160592
741,-0.8695567834232646*x**10 - 0.7151323865264412*x**9 + 0.2185874795220066*x**8 + 2.011079347256158*x**7 + 2.5181012729360255*x**6 + 2.7654146481854114*x**5 + 1.2113926165979931*x**4 - 2.890579920246922*x**3 - 8.149409927523553*x**2 + 3.736561463169989*x + 0.3822236208859311,3.0831704831429216,-0.8695567834232646*x**10 - 0.7151323865264412*x**9 + 0.2185874795220066*x**8 + 2.011079347256158*x**7 + 2.5181012729360255*x**6 + 2.7654146481854114*x**5 + 1.2113926165979931*x**4 - 2.890579920246922*x**3 - 8.149409927523553*x**2 + 3.736561463169989*x + 0.3822236208859311,0.24832118246911283
742,-0.8718945531738772*x**10 - 0.7165462040675971*x**9 + 0.21830934054990628*x**8 + 2.0120732111831616*x**7 + 2.5202869972827537*x**6 + 2.7682337588821992*x**5 + 1.2134135331850764*x**4 - 2.891853659676979*x**3 - 8.155310698566288*x**2 + 3.739979467665715*x + 0.38188189486132457,3.081159125984425,-0.8718945531738772*x**10 - 0.7165462040675971*x**9 + 0.21830934054990628*x**8 + 2.0120732111831616*x**7 + 2.5202869972827537*x**6 + 2.7682337588821992*x**5 + 1.2134135331850764*x**4 - 2.891853659676979*x**3 - 8.155310698566288*x**2 + 3.739979467665715*x + 0.38188189486132457,0.24824017104346446
743,-0.8742307753161667*x**10 - 0.7179591394803686*x**9 + 0.21803131107015833*x**8 + 2.0130663643596245*x**7 + 2.5224712868092447*x**6 + 2.771051100707867*x**5 + 1.2154332514791286*x**4 - 2.893126504352373*x**3 - 8.161207659085116*x**2 + 3.74339516031885*x + 0.3815404148481874,3.0791505452014705,-0.8742307753161667*x**10 - 0.7179591394803686*x**9 + 0.21803131107015833*x**8 + 2.0130663643596245*x**7 + 2.5224712868092447*x**6 + 2.771051100707867*x**5 + 1.2154332514791286*x**4 - 2.893126504352373*x**3 - 8.161207659085116*x**2 + 3.74339516031885*x + 0.3815404148481874,0.24815924505049053
744,-0.8765654505126979*x**10 - 0.7193711930402062*x**9 + 0.21775339123739454*x**8 + 2.014058807365235*x**7 + 2.5246541424116575*x**6 + 2.773866674569296*x**5 + 1.2174517717721718*x**4 - 2.89439845553177*x**3 - 8.167100812019944*x**2 + 3.746808543880382*x + 0.3811991804104138,3.077144736637837,-0.8765654505126979*x**10 - 0.7193711930402062*x**9 + 0.21775339123739454*x**8 + 2.014058807365235*x**7 + 2.5246541424116575*x**6 + 2.773866674569296*x**5 + 1.2174517717721718*x**4 - 2.89439845553177*x**3 - 8.167100812019944*x**2 + 3.746808543880382*x + 0.3811991804104138,0.24807840440626172
745,-0.8788985794292096*x**10 - 0.7207823650255132*x**9 + 0.2174755812037579*x**8 + 2.015050540778049*x**7 + 2.5268355649859116*x**6 + 2.7766804813752857*x**5 + 1.219469094361143*x**4 - 2.895669514465811*x**3 - 8.172990160303653*x**2 + 3.7502196210861625*x + 0.3808581911151067,3.075141696148141,-0.8788985794292096*x**10 - 0.7207823650255132*x**9 + 0.2174755812037579*x**8 + 2.015050540778049*x**7 + 2.5268355649859116*x**6 + 2.7766804813752857*x**5 + 1.219469094361143*x**4 - 2.895669514465811*x**3 - 8.172990160303653*x**2 + 3.7502196210861625*x + 0.3808581911151067,0.24799764902708818
746,-0.8812301627345687*x**10 - 0.7221926557176125*x**9 + 0.21719788111893343*x**8 + 2.0160415651744903*x**7 + 2.5290155554276827*x**6 + 2.779492522036534*x**5 + 1.221485219547844*x**4 - 2.8969396823972002*x**3 - 8.178875706862215*x**2 + 3.753628394657065*x + 0.38051744653257746,3.073141419597731,-0.8812301627345687*x**10 - 0.7221926557176125*x**9 + 0.21719788111893343*x**8 + 2.0160415651744903*x**7 + 2.5290155554276827*x**6 + 2.779492522036534*x**5 + 1.221485219547844*x**4 - 2.8969396823972002*x**3 - 8.178875706862215*x**2 + 3.753628394657065*x + 0.38051744653257746,0.24791697882951585
747,-0.8835602011007356*x**10 - 0.7236020654007076*x**9 + 0.21692029113017364*x**8 + 2.017031881129372*x**7 + 2.53119411463241*x**6 + 2.7823027974655967*x**5 + 1.2235001476388838*x**4 - 2.898208960560773*x**3 - 8.184757454614696*x**2 + 3.757034867299115*x + 0.3801769462362795,3.0711439028626337,-0.8835602011007356*x**10 - 0.7236020654007076*x**9 + 0.21692029113017364*x**8 + 2.017031881129372*x**7 + 2.53119411463241*x**6 + 2.7823027974655967*x**5 + 1.2235001476388838*x**4 - 2.898208960560773*x**3 - 8.184757454614696*x**2 + 3.757034867299115*x + 0.3801769462362795,0.24783639373032498
748,-0.8858886952027194*x**10 - 0.7250105943618523*x**9 + 0.21664281138232355*x**8 + 2.018021489215912*x**7 + 2.5333712434952735*x**6 + 2.785111308576887*x**5 + 1.2255138789456186*x**4 - 2.8994773501835898*x**3 - 8.190635406473373*x**2 + 3.7604390417036626*x + 0.3798366898028112,3.0691491418294787,-0.8858886952027194*x**10 - 0.7250105943618523*x**9 + 0.21664281138232355*x**8 + 2.018021489215912*x**7 + 2.5333712434952735*x**6 + 2.785111308576887*x**5 + 1.2255138789456186*x**4 - 2.8994773501835898*x**3 - 8.190635406473373*x**2 + 3.7604390417036626*x + 0.3798366898028112,0.24775589364652778
749,-0.888215645718542*x**10 - 0.7264182428909152*x**9 + 0.21636544201784821*x**8 + 2.0190103900057395*x**7 + 2.535546942911203*x**6 + 2.787918056286615*x**5 + 1.227526413784099*x**4 - 2.900744852484999*x**3 - 8.196509565343737*x**2 + 3.7638409205475085*x + 0.3794966768118558,3.0671571323954203,-0.888215645718542*x**10 - 0.7264182428909152*x**9 + 0.21636544201784821*x**8 + 2.0190103900057395*x**7 + 2.535546942911203*x**6 + 2.787918056286615*x**5 + 1.227526413784099*x**4 - 2.900744852484999*x**3 - 8.196509565343737*x**2 + 3.7638409205475085*x + 0.3794966768118558,0.24767547849536578
750,-0.8905410533291997*x**10 - 0.7278250112805457*x**9 + 0.21608818317685766*x**8 + 2.019998584068918*x**7 + 2.5377212137748746*x**6 + 2.7907230415127877*x**5 + 1.2295377524750142*x**4 - 2.902011468676736*x**3 - 8.202379934124577*x**2 + 3.767240506493066*x + 0.379156906846159,3.065167870468065,-0.8905410533291997*x**10 - 0.7278250112805457*x**9 + 0.21608818317685766*x**8 + 2.019998584068918*x**7 + 2.5377212137748746*x**6 + 2.7907230415127877*x**5 + 1.2295377524750142*x**4 - 2.902011468676736*x**3 - 8.202379934124577*x**2 + 3.767240506493066*x + 0.379156906846159,0.24759514819430792
751,-0.8928649187186235*x**10 - 0.7292308998261403*x**9 + 0.21581103499713372*x**8 + 2.020986071973952*x**7 + 2.5398940569807023*x**6 + 2.793526265175164*x**5 + 1.231547895343636*x**4 - 2.9032771999629805*x**3 - 8.208246515708026*x**2 + 3.7706378021884945*x + 0.37881737949149885,3.06318135196541,-0.8928649187186235*x**10 - 0.7292308998261403*x**9 + 0.21581103499713372*x**8 + 2.020986071973952*x**7 + 2.5398940569807023*x**6 + 2.793526265175164*x**5 + 1.231547895343636*x**4 - 2.9032771999629805*x**3 - 8.208246515708026*x**2 + 3.7706378021884945*x + 0.37881737949149885,0.24751490266104825
752,-0.8951872425736435*x**10 - 0.7306359088258122*x**9 + 0.21553399761415443*x**8 + 2.0219728542878044*x**7 + 2.5420654734228405*x**6 + 2.7963277281952457*x**5 + 1.2335568427197694*x**4 - 2.904542047540444*x**3 - 8.21410931297963*x**2 + 3.774032810267844*x + 0.3784780943366564,3.061197572815758,-0.8951872425736435*x**10 - 0.7306359088258122*x**9 + 0.21553399761415443*x**8 + 2.0219728542878044*x**7 + 2.5420654734228405*x**6 + 2.7963277281952457*x**5 + 1.2335568427197694*x**4 - 2.904542047540444*x**3 - 8.21410931297963*x**2 + 3.774032810267844*x + 0.3784780943366564,0.24743474181350353
753,-0.8975080255839483*x**10 - 0.7320400385803547*x**9 + 0.21525707116111872*x**8 + 2.0229589315759076*x**7 + 2.544235463995181*x**6 + 2.799127431496231*x**5 + 1.2355645949376945*x**4 - 2.905806012598451*x**3 - 8.219968328818378*x**2 + 3.777425533351197*x + 0.3781390509733788,3.0592165289576534,-0.8975080255839483*x**10 - 0.7320400385803547*x**9 + 0.21525707116111872*x**8 + 2.0229589315759076*x**7 + 2.544235463995181*x**6 + 2.799127431496231*x**5 + 1.2355645949376945*x**4 - 2.905806012598451*x**3 - 8.219968328818378*x**2 + 3.777425533351197*x + 0.3781390509733788,0.24735466556981106
754,-0.8998272684420522*x**10 - 0.7334432893932127*x**9 + 0.21498025576897148*x**8 + 2.023944304402183*x**7 + 2.5464040295913386*x**6 + 2.801925376003007*x**5 + 1.2375711523361175*x**4 - 2.9070690963189962*x**3 - 8.225823566096778*x**2 + 3.7808159740448057*x + 0.37780024899635145,3.057238216339832,-0.8998272684420522*x**10 - 0.7334432893932127*x**9 + 0.21498025576897148*x**8 + 2.023944304402183*x**7 + 2.5464040295913386*x**6 + 2.801925376003007*x**5 + 1.2375711523361175*x**4 - 2.9070690963189962*x**3 - 8.225823566096778*x**2 + 3.7808159740448057*x + 0.37780024899635145,0.2472746738483273
755,-0.9021449718432544*x**10 - 0.7348456615704473*x**9 + 0.21470355156642887*x**8 + 2.024928973329044*x**7 + 2.5485711711046646*x**6 + 2.804721562642121*x**5 + 1.2395765152581164*x**4 - 2.9083312998768367*x**3 - 8.231675027680918*x**2 + 3.78420413494124*x + 0.3774616880031728,3.055262630921117,-0.9021449718432544*x**10 - 0.7348456615704473*x**9 + 0.21470355156642887*x**8 + 2.024928973329044*x**7 + 2.5485711711046646*x**6 + 2.804721562642121*x**5 + 1.2395765152581164*x**4 - 2.9083312998768367*x**3 - 8.231675027680918*x**2 + 3.78420413494124*x + 0.3774616880031728,0.24719476656762446
756,-0.904461136485607*x**10 - 0.7362471554207073*x**9 + 0.21442695868000128*x**8 + 2.0259129389174206*x**7 + 2.5507368894282285*x**6 + 2.8075159923417456*x**5 + 1.2415806840510895*x**4 - 2.9095926244395565*x**3 - 8.237522716430478*x**2 + 3.7875900186195084*x + 0.37712336759430926,3.0532897686703824,-0.904461136485607*x**10 - 0.7362471554207073*x**9 + 0.21442695868000128*x**8 + 2.0259129389174206*x**7 + 2.5507368894282285*x**6 + 2.8075159923417456*x**5 + 1.2415806840510895*x**4 - 2.9095926244395565*x**3 - 8.237522716430478*x**2 + 3.7875900186195084*x + 0.37712336759430926,0.24711494364648942
757,-0.9067757630698743*x**10 - 0.737647771255195*x**9 + 0.2141504772340186*x**8 + 2.026896201726759*x**7 + 2.552901185454827*x**6 + 2.810308666031668*x**5 + 1.243583659066704*x**4 - 2.910853071167639*x**3 - 8.24336663519883*x**2 + 3.790973627645204*x + 0.37678528737308487,3.0513196255664643,-0.9067757630698743*x**10 - 0.737647771255195*x**9 + 0.2141504772340186*x**8 + 2.026896201726759*x**7 + 2.552901185454827*x**6 + 2.810308666031668*x**5 + 1.243583659066704*x**4 - 2.910853071167639*x**3 - 8.24336663519883*x**2 + 3.790973627645204*x + 0.37678528737308487,0.247035205003921
758,-0.9090888522995028*x**10 - 0.7390475093876405*x**9 + 0.21387410735065213*x**8 + 2.0278787623150465*x**7 + 2.555064060076974*x**6 + 2.813099584643249*x**5 + 1.2455854406608455*x**4 - 2.9121126412145464*x**3 - 8.249206786833044*x**2 + 3.79435496457063*x + 0.3764474469456376,3.0493521975981177,-0.9090888522995028*x**10 - 0.7390475093876405*x**9 + 0.21387410735065213*x**8 + 2.0278787623150465*x**7 + 2.555064060076974*x**6 + 2.813099584643249*x**5 + 1.2455854406608455*x**4 - 2.9121126412145464*x**3 - 8.249206786833044*x**2 + 3.79435496457063*x + 0.3764474469456376,0.24695555055912866
759,-0.9114004048805818*x**10 - 0.7404463701342634*x**9 + 0.21359784914993943*x**8 + 2.0288606212388185*x**7 + 2.5572255141869014*x**6 + 2.815888749109415*x**5 + 1.2475860291935699*x**4 - 2.9133713357267803*x**3 - 8.255043174173975*x**2 + 3.7977340319349366*x + 0.37610984592089264,3.047387480763923,-0.9114004048805818*x**10 - 0.7404463701342634*x**9 + 0.21359784914993943*x**8 + 2.0288606212388185*x**7 + 2.5572255141869014*x**6 + 2.815888749109415*x**5 + 1.2475860291935699*x**4 - 2.9133713357267803*x**3 - 8.255043174173975*x**2 + 3.7977340319349366*x + 0.37610984592089264,0.24687598023152935
760,-0.9137104215218111*x**10 - 0.7418443538137486*x**9 + 0.21332170274980763*x**8 + 2.029841779053173*x**7 + 2.559385548676552*x**6 + 2.818676160364626*x**5 + 1.2495854250290552*x**4 - 2.9146291558439623*x**3 - 8.260875800056318*x**2 + 3.8011108322642557*x + 0.37577248391055157,3.0454254710722517,-0.9137104215218111*x**10 - 0.7418443538137486*x**9 + 0.21332170274980763*x**8 + 2.029841779053173*x**7 + 2.559385548676552*x**6 + 2.818676160364626*x**5 + 1.2495854250290552*x**4 - 2.9146291558439623*x**3 - 8.260875800056318*x**2 + 3.8011108322642557*x + 0.37577248391055157,0.2467964939407467
761,-0.9160189029344676*x**10 - 0.7432414607472152*x**9 + 0.21304566826609556*x**8 + 2.030822236311778*x**7 + 2.5615441644375774*x**6 + 2.8214618193448513*x**5 + 1.2515836285355475*x**4 - 2.915886102698892*x**3 - 8.266704667308614*x**2 + 3.804485368071821*x + 0.3754353605290297,3.043466164541176,-0.9160189029344676*x**10 - 0.7432414607472152*x**9 + 0.21304566826609556*x**8 + 2.030822236311778*x**7 + 2.5615441644375774*x**6 + 2.8214618193448513*x**5 + 1.2515836285355475*x**4 - 2.915886102698892*x**3 - 8.266704667308614*x**2 + 3.804485368071821*x + 0.3754353605290297,0.24671709160660824
762,-0.9183258498323679*x**10 - 0.7446376912581841*x**9 + 0.21276974581257746*x**8 + 2.031801993566892*x**7 + 2.563701362361343*x**6 + 2.8242457269875474*x**5 + 1.253580640085317*x**4 - 2.9171421774176314*x**3 - 8.272529778753348*x**2 + 3.8078576418581034*x + 0.37509847539346075,3.041509557198424,-0.9183258498323679*x**10 - 0.7446376912581841*x**9 + 0.21276974581257746*x**8 + 2.031801993566892*x**7 + 2.563701362361343*x**6 + 2.8242457269875474*x**5 + 1.253580640085317*x**4 - 2.9171421774176314*x**3 - 8.272529778753348*x**2 + 3.8078576418581034*x + 0.37509847539346075,0.2466377731491437
763,-0.9206312629318382*x**10 - 0.7460330456725525*x**9 + 0.2124939355009834*x**8 + 2.0327810513693727*x**7 + 2.565857143338911*x**6 + 2.827027884231639*x**5 + 1.2555764600546062*x**4 - 2.9183973811195587*x**3 - 8.278351137206954*x**2 + 3.811227656110933*x + 0.3747618281236364,3.0395556450812977,-0.9206312629318382*x**10 - 0.7460330456725525*x**9 + 0.2124939355009834*x**8 + 2.0327810513693727*x**7 + 2.565857143338911*x**6 + 2.827027884231639*x**5 + 1.2555764600546062*x**4 - 2.9183973811195587*x**3 - 8.278351137206954*x**2 + 3.811227656110933*x + 0.3747618281236364,0.24655853848858278
